,JOB_ID,ROUTE_ID,CNSLDTN_ID,FILL_DC_CD,DC_CD,ASN_TYPE_CD,ASN_TYPE_DESC,DELIVERY_TYPE,CARRIER_SCAC_NAME,CARRIER_SCAC_CD,DLVRY_ACTL_DATETIME,DELIVERY_SEQ,TOTAL_RATE,TOPSIDE_COST,LASTMILE_TOTAL_COST,LASTMILE_BASE_COST,LASTMILE_FUEL_COST,LASTMILE_MISC_COST,STOP_COUNT_VAL_ROUTE_LVL,TOTE_COUNT_VAL_ROUTE_LVL,STOP_COUNT_VAL,TOTE_COUNT_VAL,ROUTE_COUNT_VAL,DISTANCE_VAL
109,8162-H05-005-265407-260521,8162_H05,C_224273,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
110,8162-G06-010-151558-260511,8162_G06,C_151558,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
111,8163-H06-020-431045-260512,8163_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
112,Z-3595597,8162_G02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-14 23:59:59,000,444.41,0.0,444.41,375.0,56.28,13.13,,,,,1.0,1.0
113,8162-H06-010-151570-260521,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
114,8162-H02-025-134412-260514,8162_H02,C_134412,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
115,8162-G05-035-414946-260521,8162_G05,C_414946,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
116,8162-G07-060-134966-260514,8162_G07,C_134966,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,060,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
117,8163-G05-005-221190-260521,8163_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
118,8162-G09-001-424353-260522,8162_G09,C_289513,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
119,8162-H05-015-134985-260514,8162_H05,C_134985,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
120,8162-G05-002-219681-260512,8162_G05,C_219681,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,002,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
121,8162-H06-020-245725-260526,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
122,8162-H06-020-717269-260512,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
123,8162-G05-006-905419-260508,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
124,8162-H06-005-893003-260522,8162_H06,C_905176,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
125,8162-H03-020-415745-260511,8162_H03,C_415745,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
126,8162-H02-050-579755-260522,8162_H02,C_579755,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,050,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
127,8162-G09-001-289513-260508,8162_G09,C_289513,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
128,Z-3615916,8162_G02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-21 23:59:59,000,442.47,0.0,442.47,375.0,54.34,13.13,,,,,1.0,1.0
129,8162-H01-010-446212-260526,8162_H01,C_446212,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
130,8162-H05-005-176725-260522,8162_H05,C_224273,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
131,Z-3575403,8162_HX2,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-07 23:59:59,000,,0.0,,,0.0,,1.0,2.0,1.0,2.0,1.0,1.0
132,Z-3563082,8163_HX5,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-04 23:59:59,000,,0.0,,,0.0,,1.0,3.0,1.0,3.0,1.0,1.0
133,Z-3559417,8162_GX4,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-01 23:59:59,000,,0.0,,,0.0,,1.0,5.0,1.0,5.0,1.0,1.0
134,8162-G01-025-371496-260505,8162_G01,C_371496,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
135,Z-3563044,8162_G05,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-04 23:59:59,000,328.8,0.0,328.8,304.0,14.16,10.64,,,,,1.0,1.0
136,8162-G09-046-415729-260504,8162_G09,C_415729,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-04 23:59:59,046,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
137,8162-H01-025-806927-260505,8162_H01,C_806927,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
138,8162-G05-007-905017-260504,8162_G05,C_208840,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-04 23:59:59,007,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
139,8162-G03-005-723011-260505,8162_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
140,8162-G09-046-415729-260505,8162_G09,C_415729,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,046,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
141,8162-G09-013-286750-260504,8162_G09,C_286750,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-04 23:59:59,013,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
142,8162-H01-060-807917-260505,8162_H01,C_807917,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,060,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
143,Z-3592649,8162_GX4,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-13 23:59:59,000,,0.0,,,0.0,,1.0,5.0,1.0,5.0,1.0,1.0
144,Z-3601720,8163_G04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-15 23:59:59,000,,0.0,,,0.0,,6.0,11.0,6.0,11.0,1.0,1.0
145,Z-3620703,8162_GX4,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-22 23:59:59,000,,0.0,,,0.0,,1.0,10.0,1.0,10.0,1.0,1.0
146,Z-3603554,8162_HX2,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-18 23:59:59,000,,0.0,,,0.0,,1.0,3.0,1.0,3.0,1.0,1.0
147,Z-3612860,8162_HX2,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-20 23:59:59,000,,0.0,,,0.0,,1.0,2.0,1.0,2.0,1.0,1.0
148,Z-3624652,8163_G05,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-26 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
149,Z-3624644,8163_H04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-26 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
150,8162-G07-005-893022-260505,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
151,Z-3632317,8163_G01,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-28 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
152,Z-3636775,8162_HX2,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-29 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
153,Z-3636795,8163_G03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-29 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
154,Z-3632027,8163_H03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-28 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
155,8162-G07-035-122823-260527,8162_G07,C_121615,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
156,8162-G09-028-093539-260528,8162_G09,C_093545,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,028,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
157,8162-G03-037-521590-260529,8162_G03,C_521590,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,037,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
158,8162-H04-025-349314-260528,8162_H04,C_349314,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
159,8163-G02-005-754541-260527,8163_G02,C_713914,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
160,8163-GX0-004-960596-260526,8163_GX0,C_464241,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,004,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
161,8162-G05-025-173268-260529,8162_G05,C_173268,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
162,8162-G03-005-892996-260527,8162_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
163,8162-G05-006-034806-260529,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
164,8162-G09-002-289531-260529,8162_G09,C_289527,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,002,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
165,8162-G07-010-134526-260529,8162_G07,C_134526,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
166,8162-H05-060-446021-260528,8162_H05,C_446021,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,060,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
167,8163-G09-001-424353-260526,8163_G09,C_289513,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
168,8162-H03-015-133964-260528,8162_H03,C_133964,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
169,8162-G02-015-038361-260528,8162_G02,C_731867,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
170,8163-GX4-008-106473-260526,8163_GX4,C_106473,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,008,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
171,8162-G09-028-093539-260527,8162_G09,C_093545,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,028,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
172,8162-G05-030-610134-260527,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
173,8162-H02-020-134501-260528,8162_H02,C_134501,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
174,8162-H01-045-924410-260527,8162_H01,C_924410,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,045,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
175,8162-G01-005-244545-260527,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
176,8163-G03-005-723011-260528,8163_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
177,8162-G02-040-017375-260528,8162_G02,C_017375,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,040,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
178,8162-G01-020-443013-260527,8162_G01,C_890860,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
179,8162-G07-005-050649-260528,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
180,8162-G09-046-415729-260506,8162_G09,C_415729,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,046,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
181,8162-G03-035-777727-260511,8162_G03,C_777727,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
182,8162-H01-020-446373-260506,8162_H01,C_446373,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
183,8162-G05-030-034797-260514,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
184,8162-G06-015-151562-260514,8162_G06,C_065363,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
185,8162-G01-020-443013-260511,8162_G01,C_890860,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
186,8162-H05-050-721852-260508,8162_H05,C_721852,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,050,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
187,8162-G03-035-777727-260506,8162_G03,C_777727,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
188,8162-G01-005-209001-260506,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
189,8163-H06-020-431045-260508,8163_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
190,8162-G06-015-151561-260507,8162_G06,C_065363,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
191,8162-G01-005-718289-260518,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
192,8163-G07-005-589418-260515,8163_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
193,8162-H04-015-970222-260515,8162_H04,C_970222,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
194,8162-G06-035-134431-260515,8162_G06,C_134431,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
195,8162-G02-040-244530-260518,8162_G02,C_017375,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,040,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
196,8162-H06-010-151574-260518,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
197,8162-G02-065-406255-260515,8162_G02,C_406255,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,065,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
198,8162-G06-010-151558-260518,8162_G06,C_151558,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
199,8162-H04-010-146265-260511,8162_H04,C_146265,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
200,8162-H06-005-905176-260507,8162_H06,C_905176,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
201,8162-H06-035-419882-260514,8162_H06,C_815793,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
202,8162-G06-010-151558-260512,8162_G06,C_151558,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
203,8163-G07-005-589418-260513,8163_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
204,8162-G05-006-905419-260514,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
205,Z-3592665,8162_H01,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-13 23:59:59,000,253.68,0.0,253.68,228.0,17.7,7.98,,,,,1.0,1.0
206,8162-H06-010-151569-260507,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
207,Z-3570009,8163_GX0,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-05 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
208,8162-H06-015-631172-260511,8162_H06,C_433600,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
209,8162-H04-005-433761-260512,8162_H04,C_435532,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
210,Z-3570866,8162_H03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-06 23:59:59,000,300.12,0.0,300.12,271.0,19.63,9.49,,,,,1.0,1.0
211,8162-H01-015-444763-260513,8162_H01,C_444763,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
212,8163-G01-005-209001-260507,8163_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
213,8162-H06-020-245725-260514,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
214,8162-H04-025-349314-260508,8162_H04,C_349314,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
215,Z-3595531,8162_G05,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-14 23:59:59,000,338.24,0.0,338.24,304.0,23.6,10.64,,,,,1.0,1.0
216,8162-G09-035-034804-260507,8162_G09,C_905119,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
217,8162-H05-035-259008-260508,8162_H05,C_259008,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
